index,MOF,node 1,node 2,edge,topo,UG,UG_five_level
1720,sym_3_on_0_sym_4_mc_1_L_31,sym_3_on_0,sym_4_mc_1,L_31,ctn,24.18,Good
1937,_sym_4_mc_1_sym_4_mc_1_L_10,sym_4_mc_1,sym_4_mc_1,L_10,dia,20.424,Good
1938,_sym_4_mc_1_sym_4_mc_1_L_11,sym_4_mc_1,sym_4_mc_1,L_11,dia,20.042,Good
1939,_sym_4_mc_1_sym_4_mc_1_L_12,sym_4_mc_1,sym_4_mc_1,L_12,dia,21.85,Good
1940,_sym_4_mc_1_sym_4_mc_1_L_13,sym_4_mc_1,sym_4_mc_1,L_13,dia,20.772,Good
1941,_sym_4_mc_1_sym_4_mc_1_L_14,sym_4_mc_1,sym_4_mc_1,L_14,dia,23.617,Good
1942,_sym_4_mc_1_sym_4_mc_1_L_15,sym_4_mc_1,sym_4_mc_1,L_15,dia,23.868,Good
1943,_sym_4_mc_1_sym_4_mc_1_L_16,sym_4_mc_1,sym_4_mc_1,L_16,dia,25.631,Good
1944,_sym_4_mc_1_sym_4_mc_1_L_17,sym_4_mc_1,sym_4_mc_1,L_17,dia,24.943,Good
1945,_sym_4_mc_1_sym_4_mc_1_L_18,sym_4_mc_1,sym_4_mc_1,L_18,dia,23.852,Good
1969,_sym_4_mc_1_sym_4_mc_1_L_3,sym_4_mc_1,sym_4_mc_1,L_3,dia,19.74,Good
1981,_sym_4_mc_1_sym_4_mc_1_L_7,sym_4_mc_1,sym_4_mc_1,L_7,dia,19.915,Good
1989,_sym_4_mc_1_sym_4_on_14_L_16,sym_4_mc_1,sym_4_on_14,L_16,dia,19.956,Good
1992,_sym_4_mc_1_sym_4_on_14_L_19,sym_4_mc_1,sym_4_on_14,L_19,dia,21.431,Good
1994,_sym_4_mc_1_sym_4_on_14_L_20,sym_4_mc_1,sym_4_on_14,L_20,dia,20.94,Good
1995,_sym_4_mc_1_sym_4_on_14_L_22,sym_4_mc_1,sym_4_on_14,L_22,dia,20.222,Good
1996,_sym_4_mc_1_sym_4_on_14_L_23,sym_4_mc_1,sym_4_on_14,L_23,dia,21.561,Good
1997,_sym_4_mc_1_sym_4_on_14_L_24,sym_4_mc_1,sym_4_on_14,L_24,dia,22.543,Good
1998,_sym_4_mc_1_sym_4_on_14_L_25,sym_4_mc_1,sym_4_on_14,L_25,dia,22.143,Good
1999,_sym_4_mc_1_sym_4_on_14_L_26,sym_4_mc_1,sym_4_on_14,L_26,dia,20.711,Good
2001,_sym_4_mc_1_sym_4_on_14_L_28,sym_4_mc_1,sym_4_on_14,L_28,dia,21.4,Good
2003,_sym_4_mc_1_sym_4_on_14_L_31,sym_4_mc_1,sym_4_on_14,L_31,dia,21.496,Good
2004,_sym_4_mc_1_sym_4_on_14_L_32,sym_4_mc_1,sym_4_on_14,L_32,dia,24.846,Good
2005,_sym_4_mc_1_sym_4_on_14_L_33,sym_4_mc_1,sym_4_on_14,L_33,dia,24.644,Good
2007,_sym_4_mc_1_sym_4_on_14_L_35,sym_4_mc_1,sym_4_on_14,L_35,dia,25.834,Good
2008,_sym_4_mc_1_sym_4_on_14_L_36,sym_4_mc_1,sym_4_on_14,L_36,dia,24.581,Good
2036,_sym_4_mc_1_sym_4_on_6_L_19,sym_4_mc_1,sym_4_on_6,L_19,dia,20.331,Good
2038,_sym_4_mc_1_sym_4_on_6_L_20,sym_4_mc_1,sym_4_on_6,L_20,dia,20.246,Good
2039,_sym_4_mc_1_sym_4_on_6_L_21,sym_4_mc_1,sym_4_on_6,L_21,dia,21.651,Good
2041,_sym_4_mc_1_sym_4_on_6_L_23,sym_4_mc_1,sym_4_on_6,L_23,dia,20.745,Good
2042,_sym_4_mc_1_sym_4_on_6_L_24,sym_4_mc_1,sym_4_on_6,L_24,dia,21.954,Good
2043,_sym_4_mc_1_sym_4_on_6_L_25,sym_4_mc_1,sym_4_on_6,L_25,dia,21.443,Good
2044,_sym_4_mc_1_sym_4_on_6_L_26,sym_4_mc_1,sym_4_on_6,L_26,dia,19.833,Good
2045,_sym_4_mc_1_sym_4_on_6_L_27,sym_4_mc_1,sym_4_on_6,L_27,dia,25.307,Good
2046,_sym_4_mc_1_sym_4_on_6_L_28,sym_4_mc_1,sym_4_on_6,L_28,dia,20.854,Good
2047,_sym_4_mc_1_sym_4_on_6_L_29,sym_4_mc_1,sym_4_on_6,L_29,dia,24.458,Good
2049,_sym_4_mc_1_sym_4_on_6_L_30,sym_4_mc_1,sym_4_on_6,L_30,dia,23.406,Good
2050,_sym_4_mc_1_sym_4_on_6_L_31,sym_4_mc_1,sym_4_on_6,L_31,dia,20.712,Good
2051,_sym_4_mc_1_sym_4_on_6_L_32,sym_4_mc_1,sym_4_on_6,L_32,dia,24.001,Good
2052,_sym_4_mc_1_sym_4_on_6_L_33,sym_4_mc_1,sym_4_on_6,L_33,dia,24.044,Good
2054,_sym_4_mc_1_sym_4_on_6_L_35,sym_4_mc_1,sym_4_on_6,L_35,dia,25.087,Good
2055,_sym_4_mc_1_sym_4_on_6_L_36,sym_4_mc_1,sym_4_on_6,L_36,dia,24.105,Good
2062,_sym_4_mc_1_sym_4_on_6_L_42,sym_4_mc_1,sym_4_on_6,L_42,dia,25.67,Good
2081,_sym_4_mc_1_sym_4_on_7_L_16,sym_4_mc_1,sym_4_on_7,L_16,dia,21.319,Good
2082,_sym_4_mc_1_sym_4_on_7_L_17,sym_4_mc_1,sym_4_on_7,L_17,dia,20.362,Good
2084,_sym_4_mc_1_sym_4_on_7_L_19,sym_4_mc_1,sym_4_on_7,L_19,dia,22.981,Good
2086,_sym_4_mc_1_sym_4_on_7_L_20,sym_4_mc_1,sym_4_on_7,L_20,dia,22.702,Good
2087,_sym_4_mc_1_sym_4_on_7_L_21,sym_4_mc_1,sym_4_on_7,L_21,dia,24.942,Good
2088,_sym_4_mc_1_sym_4_on_7_L_22,sym_4_mc_1,sym_4_on_7,L_22,dia,21.927,Good
2089,_sym_4_mc_1_sym_4_on_7_L_23,sym_4_mc_1,sym_4_on_7,L_23,dia,23.4,Good
2090,_sym_4_mc_1_sym_4_on_7_L_24,sym_4_mc_1,sym_4_on_7,L_24,dia,24.206,Good
2091,_sym_4_mc_1_sym_4_on_7_L_25,sym_4_mc_1,sym_4_on_7,L_25,dia,23.917,Good
2092,_sym_4_mc_1_sym_4_on_7_L_26,sym_4_mc_1,sym_4_on_7,L_26,dia,22.229,Good
2094,_sym_4_mc_1_sym_4_on_7_L_28,sym_4_mc_1,sym_4_on_7,L_28,dia,23.738,Good
2097,_sym_4_mc_1_sym_4_on_7_L_30,sym_4_mc_1,sym_4_on_7,L_30,dia,25.599,Good
6351,sym_4_on_14_sym_5_mc_2__,sym_4_on_14,sym_5_mc_2,,pth,0,Bad
6352,sym_4_on_14_sym_5_mc_2_L_10,sym_4_on_14,sym_5_mc_2,L_10,pth,5.704,Bad
6353,sym_4_on_14_sym_5_mc_2_L_11,sym_4_on_14,sym_5_mc_2,L_11,pth,5.738,Bad
6354,sym_4_on_14_sym_5_mc_2_L_12,sym_4_on_14,sym_5_mc_2,L_12,pth,7.422,Bad
6355,sym_4_on_14_sym_5_mc_2_L_13,sym_4_on_14,sym_5_mc_2,L_13,pth,6.759,Bad
6356,sym_4_on_14_sym_5_mc_2_L_16,sym_4_on_14,sym_5_mc_2,L_16,pth,11.788,Poor
6357,sym_4_on_14_sym_5_mc_2_L_17,sym_4_on_14,sym_5_mc_2,L_17,pth,10.948,Poor
6358,sym_4_on_14_sym_5_mc_2_L_18,sym_4_on_14,sym_5_mc_2,L_18,pth,10.241,Poor
6359,sym_4_on_14_sym_5_mc_2_L_19,sym_4_on_14,sym_5_mc_2,L_19,pth,13.254,Poor
6360,sym_4_on_14_sym_5_mc_2_L_1,sym_4_on_14,sym_5_mc_2,L_1,pth,3.457,Bad
6361,sym_4_on_14_sym_5_mc_2_L_20,sym_4_on_14,sym_5_mc_2,L_20,pth,13.531,Poor
6362,sym_4_on_14_sym_5_mc_2_L_22,sym_4_on_14,sym_5_mc_2,L_22,pth,13.398,Poor
6363,sym_4_on_14_sym_5_mc_2_L_23,sym_4_on_14,sym_5_mc_2,L_23,pth,14.568,Poor
6364,sym_4_on_14_sym_5_mc_2_L_24,sym_4_on_14,sym_5_mc_2,L_24,pth,15.492,Average
6365,sym_4_on_14_sym_5_mc_2_L_25,sym_4_on_14,sym_5_mc_2,L_25,pth,14.548,Poor
6366,sym_4_on_14_sym_5_mc_2_L_26,sym_4_on_14,sym_5_mc_2,L_26,pth,13.369,Poor
6367,sym_4_on_14_sym_5_mc_2_L_27,sym_4_on_14,sym_5_mc_2,L_27,pth,17.715,Average
6368,sym_4_on_14_sym_5_mc_2_L_28,sym_4_on_14,sym_5_mc_2,L_28,pth,14.121,Poor
6369,sym_4_on_14_sym_5_mc_2_L_2,sym_4_on_14,sym_5_mc_2,L_2,pth,4.137,Bad
6370,sym_4_on_14_sym_5_mc_2_L_31,sym_4_on_14,sym_5_mc_2,L_31,pth,14.564,Poor
6371,sym_4_on_14_sym_5_mc_2_L_32,sym_4_on_14,sym_5_mc_2,L_32,pth,17.29,Average
6372,sym_4_on_14_sym_5_mc_2_L_33,sym_4_on_14,sym_5_mc_2,L_33,pth,17.141,Average
6373,sym_4_on_14_sym_5_mc_2_L_34,sym_4_on_14,sym_5_mc_2,L_34,pth,19.156,Average
6374,sym_4_on_14_sym_5_mc_2_L_35,sym_4_on_14,sym_5_mc_2,L_35,pth,17.864,Average
6375,sym_4_on_14_sym_5_mc_2_L_36,sym_4_on_14,sym_5_mc_2,L_36,pth,17.571,Average
6376,sym_4_on_14_sym_5_mc_2_L_37,sym_4_on_14,sym_5_mc_2,L_37,pth,18.931,Average
6377,sym_4_on_14_sym_5_mc_2_L_38,sym_4_on_14,sym_5_mc_2,L_38,pth,19.394,Average
6378,sym_4_on_14_sym_5_mc_2_L_39,sym_4_on_14,sym_5_mc_2,L_39,pth,20.035,Good
6379,sym_4_on_14_sym_5_mc_2_L_3,sym_4_on_14,sym_5_mc_2,L_3,pth,5.023,Bad
6380,sym_4_on_14_sym_5_mc_2_L_40,sym_4_on_14,sym_5_mc_2,L_40,pth,19.061,Average
6381,sym_4_on_14_sym_5_mc_2_L_41,sym_4_on_14,sym_5_mc_2,L_41,pth,20.656,Good
6382,sym_4_on_14_sym_5_mc_2_L_42,sym_4_on_14,sym_5_mc_2,L_42,pth,18.607,Average
6383,sym_4_on_14_sym_5_mc_2_L_43,sym_4_on_14,sym_5_mc_2,L_43,pth,22.498,Good
6384,sym_4_on_14_sym_5_mc_2_L_44,sym_4_on_14,sym_5_mc_2,L_44,pth,21.736,Good
6385,sym_4_on_14_sym_5_mc_2_L_45,sym_4_on_14,sym_5_mc_2,L_45,pth,19.731,Good
6386,sym_4_on_14_sym_5_mc_2_L_46,sym_4_on_14,sym_5_mc_2,L_46,pth,26.243,Excellent
6387,sym_4_on_14_sym_5_mc_2_L_47,sym_4_on_14,sym_5_mc_2,L_47,pth,26.024,Excellent
6388,sym_4_on_14_sym_5_mc_2_L_5,sym_4_on_14,sym_5_mc_2,L_5,pth,4.037,Bad
6389,sym_4_on_14_sym_5_mc_2_L_6,sym_4_on_14,sym_5_mc_2,L_6,pth,4.6,Bad
6390,sym_4_on_14_sym_5_mc_2_L_7,sym_4_on_14,sym_5_mc_2,L_7,pth,5.303,Bad
6391,sym_4_on_14_sym_5_mc_2_L_8,sym_4_on_14,sym_5_mc_2,L_8,pth,3.763,Bad
6392,sym_4_on_14_sym_5_mc_2_L_9,sym_4_on_14,sym_5_mc_2,L_9,pth,4.284,Bad
6393,sym_4_on_6_sym_5_mc_2__,sym_4_on_6,sym_5_mc_2,,pth,0,Bad
6394,sym_4_on_6_sym_5_mc_2_L_10,sym_4_on_6,sym_5_mc_2,L_10,pth,4.857,Bad
6395,sym_4_on_6_sym_5_mc_2_L_11,sym_4_on_6,sym_5_mc_2,L_11,pth,5.074,Bad
6396,sym_4_on_6_sym_5_mc_2_L_12,sym_4_on_6,sym_5_mc_2,L_12,pth,6.675,Bad
6397,sym_4_on_6_sym_5_mc_2_L_13,sym_4_on_6,sym_5_mc_2,L_13,pth,6.099,Bad
6398,sym_4_on_6_sym_5_mc_2_L_14,sym_4_on_6,sym_5_mc_2,L_14,pth,8.451,Bad
6399,sym_4_on_6_sym_5_mc_2_L_15,sym_4_on_6,sym_5_mc_2,L_15,pth,8.343,Bad
6400,sym_4_on_6_sym_5_mc_2_L_16,sym_4_on_6,sym_5_mc_2,L_16,pth,10.928,Poor
6401,sym_4_on_6_sym_5_mc_2_L_17,sym_4_on_6,sym_5_mc_2,L_17,pth,10.342,Poor
6402,sym_4_on_6_sym_5_mc_2_L_18,sym_4_on_6,sym_5_mc_2,L_18,pth,9.536,Bad
6403,sym_4_on_6_sym_5_mc_2_L_19,sym_4_on_6,sym_5_mc_2,L_19,pth,12.785,Poor
6404,sym_4_on_6_sym_5_mc_2_L_1,sym_4_on_6,sym_5_mc_2,L_1,pth,2.822,Bad
6405,sym_4_on_6_sym_5_mc_2_L_20,sym_4_on_6,sym_5_mc_2,L_20,pth,12.773,Poor
6406,sym_4_on_6_sym_5_mc_2_L_21,sym_4_on_6,sym_5_mc_2,L_21,pth,12.088,Poor
6407,sym_4_on_6_sym_5_mc_2_L_22,sym_4_on_6,sym_5_mc_2,L_22,pth,12.901,Poor
6408,sym_4_on_6_sym_5_mc_2_L_23,sym_4_on_6,sym_5_mc_2,L_23,pth,13.896,Poor
6409,sym_4_on_6_sym_5_mc_2_L_24,sym_4_on_6,sym_5_mc_2,L_24,pth,14.632,Poor
6410,sym_4_on_6_sym_5_mc_2_L_25,sym_4_on_6,sym_5_mc_2,L_25,pth,14.18,Poor
6411,sym_4_on_6_sym_5_mc_2_L_26,sym_4_on_6,sym_5_mc_2,L_26,pth,13.006,Poor
6412,sym_4_on_6_sym_5_mc_2_L_27,sym_4_on_6,sym_5_mc_2,L_27,pth,16.884,Average
6413,sym_4_on_6_sym_5_mc_2_L_28,sym_4_on_6,sym_5_mc_2,L_28,pth,13.837,Poor
6414,sym_4_on_6_sym_5_mc_2_L_29,sym_4_on_6,sym_5_mc_2,L_29,pth,16.942,Average
6415,sym_4_on_6_sym_5_mc_2_L_2,sym_4_on_6,sym_5_mc_2,L_2,pth,3.518,Bad
6416,sym_4_on_6_sym_5_mc_2_L_30,sym_4_on_6,sym_5_mc_2,L_30,pth,15.514,Average
6417,sym_4_on_6_sym_5_mc_2_L_31,sym_4_on_6,sym_5_mc_2,L_31,pth,13.677,Poor
6418,sym_4_on_6_sym_5_mc_2_L_32,sym_4_on_6,sym_5_mc_2,L_32,pth,16.489,Average
6419,sym_4_on_6_sym_5_mc_2_L_33,sym_4_on_6,sym_5_mc_2,L_33,pth,16.493,Average
6420,sym_4_on_6_sym_5_mc_2_L_34,sym_4_on_6,sym_5_mc_2,L_34,pth,18.233,Average
6421,sym_4_on_6_sym_5_mc_2_L_35,sym_4_on_6,sym_5_mc_2,L_35,pth,17.191,Average
6422,sym_4_on_6_sym_5_mc_2_L_36,sym_4_on_6,sym_5_mc_2,L_36,pth,17.035,Average
6423,sym_4_on_6_sym_5_mc_2_L_37,sym_4_on_6,sym_5_mc_2,L_37,pth,18.42,Average
6424,sym_4_on_6_sym_5_mc_2_L_38,sym_4_on_6,sym_5_mc_2,L_38,pth,18.593,Average
6425,sym_4_on_6_sym_5_mc_2_L_39,sym_4_on_6,sym_5_mc_2,L_39,pth,19.14,Average
6426,sym_4_on_6_sym_5_mc_2_L_3,sym_4_on_6,sym_5_mc_2,L_3,pth,4.532,Bad
6427,sym_4_on_6_sym_5_mc_2_L_40,sym_4_on_6,sym_5_mc_2,L_40,pth,18.624,Average
6428,sym_4_on_6_sym_5_mc_2_L_41,sym_4_on_6,sym_5_mc_2,L_41,pth,20.247,Good
6429,sym_4_on_6_sym_5_mc_2_L_42,sym_4_on_6,sym_5_mc_2,L_42,pth,18.081,Average
6430,sym_4_on_6_sym_5_mc_2_L_43,sym_4_on_6,sym_5_mc_2,L_43,pth,21.866,Good
6431,sym_4_on_6_sym_5_mc_2_L_44,sym_4_on_6,sym_5_mc_2,L_44,pth,21.362,Good
6432,sym_4_on_6_sym_5_mc_2_L_45,sym_4_on_6,sym_5_mc_2,L_45,pth,19.34,Average
6433,sym_4_on_6_sym_5_mc_2_L_46,sym_4_on_6,sym_5_mc_2,L_46,pth,25.597,Good
6434,sym_4_on_6_sym_5_mc_2_L_47,sym_4_on_6,sym_5_mc_2,L_47,pth,25.361,Good
6435,sym_4_on_6_sym_5_mc_2_L_4,sym_4_on_6,sym_5_mc_2,L_4,pth,3.708,Bad
6436,sym_4_on_6_sym_5_mc_2_L_5,sym_4_on_6,sym_5_mc_2,L_5,pth,3.232,Bad
6437,sym_4_on_6_sym_5_mc_2_L_6,sym_4_on_6,sym_5_mc_2,L_6,pth,4.289,Bad
6438,sym_4_on_6_sym_5_mc_2_L_7,sym_4_on_6,sym_5_mc_2,L_7,pth,4.635,Bad
6439,sym_4_on_6_sym_5_mc_2_L_8,sym_4_on_6,sym_5_mc_2,L_8,pth,2.555,Bad
6440,sym_4_on_6_sym_5_mc_2_L_9,sym_4_on_6,sym_5_mc_2,L_9,pth,3.483,Bad
6441,sym_4_on_7_sym_5_mc_2__,sym_4_on_7,sym_5_mc_2,,pth,1.23,Bad
6442,sym_4_on_7_sym_5_mc_2_L_10,sym_4_on_7,sym_5_mc_2,L_10,pth,7.682,Bad
6443,sym_4_on_7_sym_5_mc_2_L_11,sym_4_on_7,sym_5_mc_2,L_11,pth,7.48,Bad
6444,sym_4_on_7_sym_5_mc_2_L_12,sym_4_on_7,sym_5_mc_2,L_12,pth,9.425,Bad
6445,sym_4_on_7_sym_5_mc_2_L_13,sym_4_on_7,sym_5_mc_2,L_13,pth,8.651,Bad
6446,sym_4_on_7_sym_5_mc_2_L_14,sym_4_on_7,sym_5_mc_2,L_14,pth,11.513,Poor
6447,sym_4_on_7_sym_5_mc_2_L_15,sym_4_on_7,sym_5_mc_2,L_15,pth,11.665,Poor
6448,sym_4_on_7_sym_5_mc_2_L_16,sym_4_on_7,sym_5_mc_2,L_16,pth,13.727,Poor
6449,sym_4_on_7_sym_5_mc_2_L_17,sym_4_on_7,sym_5_mc_2,L_17,pth,12.805,Poor
6450,sym_4_on_7_sym_5_mc_2_L_18,sym_4_on_7,sym_5_mc_2,L_18,pth,12.172,Poor
6451,sym_4_on_7_sym_5_mc_2_L_19,sym_4_on_7,sym_5_mc_2,L_19,pth,15.216,Average
6452,sym_4_on_7_sym_5_mc_2_L_1,sym_4_on_7,sym_5_mc_2,L_1,pth,5.693,Bad
6453,sym_4_on_7_sym_5_mc_2_L_20,sym_4_on_7,sym_5_mc_2,L_20,pth,15.598,Average
6454,sym_4_on_7_sym_5_mc_2_L_21,sym_4_on_7,sym_5_mc_2,L_21,pth,15.236,Average
6455,sym_4_on_7_sym_5_mc_2_L_22,sym_4_on_7,sym_5_mc_2,L_22,pth,15.209,Average
6456,sym_4_on_7_sym_5_mc_2_L_23,sym_4_on_7,sym_5_mc_2,L_23,pth,16.369,Average
6457,sym_4_on_7_sym_5_mc_2_L_24,sym_4_on_7,sym_5_mc_2,L_24,pth,17.384,Average
6458,sym_4_on_7_sym_5_mc_2_L_25,sym_4_on_7,sym_5_mc_2,L_25,pth,16.822,Average
6459,sym_4_on_7_sym_5_mc_2_L_26,sym_4_on_7,sym_5_mc_2,L_26,pth,15.092,Average
6460,sym_4_on_7_sym_5_mc_2_L_27,sym_4_on_7,sym_5_mc_2,L_27,pth,19.464,Average
6461,sym_4_on_7_sym_5_mc_2_L_28,sym_4_on_7,sym_5_mc_2,L_28,pth,16.268,Average
6462,sym_4_on_7_sym_5_mc_2_L_29,sym_4_on_7,sym_5_mc_2,L_29,pth,19.336,Average
6463,sym_4_on_7_sym_5_mc_2_L_2,sym_4_on_7,sym_5_mc_2,L_2,pth,6.183,Bad
6464,sym_4_on_7_sym_5_mc_2_L_30,sym_4_on_7,sym_5_mc_2,L_30,pth,17.494,Average
6465,sym_4_on_7_sym_5_mc_2_L_31,sym_4_on_7,sym_5_mc_2,L_31,pth,16.161,Average
6466,sym_4_on_7_sym_5_mc_2_L_32,sym_4_on_7,sym_5_mc_2,L_32,pth,19.188,Average
6467,sym_4_on_7_sym_5_mc_2_L_33,sym_4_on_7,sym_5_mc_2,L_33,pth,19.05,Average
6468,sym_4_on_7_sym_5_mc_2_L_34,sym_4_on_7,sym_5_mc_2,L_34,pth,20.816,Good
6469,sym_4_on_7_sym_5_mc_2_L_35,sym_4_on_7,sym_5_mc_2,L_35,pth,19.575,Average
6470,sym_4_on_7_sym_5_mc_2_L_36,sym_4_on_7,sym_5_mc_2,L_36,pth,19.107,Average
6471,sym_4_on_7_sym_5_mc_2_L_37,sym_4_on_7,sym_5_mc_2,L_37,pth,20.737,Good
6472,sym_4_on_7_sym_5_mc_2_L_38,sym_4_on_7,sym_5_mc_2,L_38,pth,21.152,Good
6473,sym_4_on_7_sym_5_mc_2_L_39,sym_4_on_7,sym_5_mc_2,L_39,pth,21.76,Good
6474,sym_4_on_7_sym_5_mc_2_L_3,sym_4_on_7,sym_5_mc_2,L_3,pth,7.572,Bad
6475,sym_4_on_7_sym_5_mc_2_L_40,sym_4_on_7,sym_5_mc_2,L_40,pth,20.823,Good
6476,sym_4_on_7_sym_5_mc_2_L_41,sym_4_on_7,sym_5_mc_2,L_41,pth,22.42,Good
6477,sym_4_on_7_sym_5_mc_2_L_42,sym_4_on_7,sym_5_mc_2,L_42,pth,20.19,Good
6478,sym_4_on_7_sym_5_mc_2_L_43,sym_4_on_7,sym_5_mc_2,L_43,pth,24.247,Good
6479,sym_4_on_7_sym_5_mc_2_L_44,sym_4_on_7,sym_5_mc_2,L_44,pth,23.264,Good
6480,sym_4_on_7_sym_5_mc_2_L_45,sym_4_on_7,sym_5_mc_2,L_45,pth,21.275,Good
6481,sym_4_on_7_sym_5_mc_2_L_46,sym_4_on_7,sym_5_mc_2,L_46,pth,27.584,Excellent
6482,sym_4_on_7_sym_5_mc_2_L_47,sym_4_on_7,sym_5_mc_2,L_47,pth,27.701,Excellent
6483,sym_4_on_7_sym_5_mc_2_L_4,sym_4_on_7,sym_5_mc_2,L_4,pth,6.662,Bad
6484,sym_4_on_7_sym_5_mc_2_L_5,sym_4_on_7,sym_5_mc_2,L_5,pth,5.947,Bad
6485,sym_4_on_7_sym_5_mc_2_L_6,sym_4_on_7,sym_5_mc_2,L_6,pth,6.556,Bad
6486,sym_4_on_7_sym_5_mc_2_L_7,sym_4_on_7,sym_5_mc_2,L_7,pth,7.528,Bad
6487,sym_4_on_7_sym_5_mc_2_L_8,sym_4_on_7,sym_5_mc_2,L_8,pth,6.802,Bad
6488,sym_4_on_7_sym_5_mc_2_L_9,sym_4_on_7,sym_5_mc_2,L_9,pth,6.863,Bad
6489,sym_4_on_8_sym_5_mc_2__,sym_4_on_8,sym_5_mc_2,,pth,4.459,Bad
6490,sym_4_on_8_sym_5_mc_2_L_10,sym_4_on_8,sym_5_mc_2,L_10,pth,11.139,Poor
6491,sym_4_on_8_sym_5_mc_2_L_11,sym_4_on_8,sym_5_mc_2,L_11,pth,10.845,Poor
6492,sym_4_on_8_sym_5_mc_2_L_12,sym_4_on_8,sym_5_mc_2,L_12,pth,12.731,Poor
6493,sym_4_on_8_sym_5_mc_2_L_13,sym_4_on_8,sym_5_mc_2,L_13,pth,11.736,Poor
6494,sym_4_on_8_sym_5_mc_2_L_14,sym_4_on_8,sym_5_mc_2,L_14,pth,14.462,Poor
6495,sym_4_on_8_sym_5_mc_2_L_15,sym_4_on_8,sym_5_mc_2,L_15,pth,15.286,Average
6496,sym_4_on_8_sym_5_mc_2_L_16,sym_4_on_8,sym_5_mc_2,L_16,pth,16.7,Average
6497,sym_4_on_8_sym_5_mc_2_L_17,sym_4_on_8,sym_5_mc_2,L_17,pth,15.801,Average
6498,sym_4_on_8_sym_5_mc_2_L_18,sym_4_on_8,sym_5_mc_2,L_18,pth,15.307,Average
6499,sym_4_on_8_sym_5_mc_2_L_19,sym_4_on_8,sym_5_mc_2,L_19,pth,18.016,Average
6500,sym_4_on_8_sym_5_mc_2_L_1,sym_4_on_8,sym_5_mc_2,L_1,pth,6.016,Bad
6501,sym_4_on_8_sym_5_mc_2_L_20,sym_4_on_8,sym_5_mc_2,L_20,pth,18.358,Average
6502,sym_4_on_8_sym_5_mc_2_L_21,sym_4_on_8,sym_5_mc_2,L_21,pth,17.745,Average
6503,sym_4_on_8_sym_5_mc_2_L_22,sym_4_on_8,sym_5_mc_2,L_22,pth,17.659,Average
6504,sym_4_on_8_sym_5_mc_2_L_23,sym_4_on_8,sym_5_mc_2,L_23,pth,18.786,Average
6505,sym_4_on_8_sym_5_mc_2_L_24,sym_4_on_8,sym_5_mc_2,L_24,pth,19.587,Average
6506,sym_4_on_8_sym_5_mc_2_L_25,sym_4_on_8,sym_5_mc_2,L_25,pth,19.195,Average
6507,sym_4_on_8_sym_5_mc_2_L_26,sym_4_on_8,sym_5_mc_2,L_26,pth,17.716,Average
6508,sym_4_on_8_sym_5_mc_2_L_27,sym_4_on_8,sym_5_mc_2,L_27,pth,22.152,Good
6509,sym_4_on_8_sym_5_mc_2_L_28,sym_4_on_8,sym_5_mc_2,L_28,pth,18.45,Average
6510,sym_4_on_8_sym_5_mc_2_L_29,sym_4_on_8,sym_5_mc_2,L_29,pth,22.496,Good
6511,sym_4_on_8_sym_5_mc_2_L_2,sym_4_on_8,sym_5_mc_2,L_2,pth,9.58,Bad
6512,sym_4_on_8_sym_5_mc_2_L_30,sym_4_on_8,sym_5_mc_2,L_30,pth,20.522,Good
6513,sym_4_on_8_sym_5_mc_2_L_31,sym_4_on_8,sym_5_mc_2,L_31,pth,18.471,Average
6514,sym_4_on_8_sym_5_mc_2_L_32,sym_4_on_8,sym_5_mc_2,L_32,pth,21.518,Good
6515,sym_4_on_8_sym_5_mc_2_L_33,sym_4_on_8,sym_5_mc_2,L_33,pth,21.333,Good
6516,sym_4_on_8_sym_5_mc_2_L_34,sym_4_on_8,sym_5_mc_2,L_34,pth,23.32,Good
6517,sym_4_on_8_sym_5_mc_2_L_35,sym_4_on_8,sym_5_mc_2,L_35,pth,22.111,Good
6518,sym_4_on_8_sym_5_mc_2_L_36,sym_4_on_8,sym_5_mc_2,L_36,pth,21.108,Good
6519,sym_4_on_8_sym_5_mc_2_L_37,sym_4_on_8,sym_5_mc_2,L_37,pth,23.337,Good
6520,sym_4_on_8_sym_5_mc_2_L_38,sym_4_on_8,sym_5_mc_2,L_38,pth,23.48,Good
6521,sym_4_on_8_sym_5_mc_2_L_39,sym_4_on_8,sym_5_mc_2,L_39,pth,23.972,Good
6522,sym_4_on_8_sym_5_mc_2_L_3,sym_4_on_8,sym_5_mc_2,L_3,pth,10.94,Poor
6523,sym_4_on_8_sym_5_mc_2_L_40,sym_4_on_8,sym_5_mc_2,L_40,pth,23.359,Good
6524,sym_4_on_8_sym_5_mc_2_L_41,sym_4_on_8,sym_5_mc_2,L_41,pth,24.758,Good
6525,sym_4_on_8_sym_5_mc_2_L_42,sym_4_on_8,sym_5_mc_2,L_42,pth,22.62,Good
6526,sym_4_on_8_sym_5_mc_2_L_43,sym_4_on_8,sym_5_mc_2,L_43,pth,26.024,Excellent
6527,sym_4_on_8_sym_5_mc_2_L_44,sym_4_on_8,sym_5_mc_2,L_44,pth,25.283,Good
6528,sym_4_on_8_sym_5_mc_2_L_45,sym_4_on_8,sym_5_mc_2,L_45,pth,23.334,Good
6529,sym_4_on_8_sym_5_mc_2_L_46,sym_4_on_8,sym_5_mc_2,L_46,pth,29.557,Excellent
